Symbol	GSM998327	GSM998335	GSM998346	GSM998318	GSM998319	GSM998320	GSM998322	GSM998324	GSM998325	GSM998326	GSM998328	GSM998331	GSM998332	GSM998333	GSM998336	GSM998337	GSM998340	GSM998342	GSM998345	GSM998348
HLA-DPA1	6.751	6.045	6.13	5.595	5.783	3.992	3.468	4.073	6.701	5.337	4.073	6.195	3.648	3.467	3.892	5.85	4.715	4.053	5.087	5.393
TOP2B	-0.757	-0.256	-0.076	-0.472	-1.24	0.768	0.106	-0.379	-0.203	-0.834	-0.578	0.105	-0.009	-0.949	-1.169	0.362	1.009	0.152	-0.647	-0.358
TOP1	-0.467	-0.81	-0.516	-0.652	-0.261	1.395	-0.524	0.814	-0.806	0.058	0.596	-0.611	0.467	0.195	0.532	0.301	1.747	0.658	1.332	-0.501
PPM1G	-1.627	-1.53	-1.436	-0.685	-1.658	-1.114	-0.194	-1.166	-0.899	-1.335	-0.731	-0.034	-1.754	-0.246	-0.452	-0.764	-1.191	-2.675	-0.961	-0.858
CD37	6.819	6.997	6.919	4.96	7.187	3.984	2.755	3.677	7.171	5.813	5.106	6.457	3.731	4.44	4.854	5.095	4.849	3.517	5.26	5.313
HDGF	-0.465	-0.683	-1.165	0.206	-1.23	-2.338	-1.032	-1.987	-0.174	-1.685	-1.685	-0.587	-2.42	-2.412	-1.341	-1.199	-2.248	-2.906	-1.66	-0.9
RPS29	-3.356	-3.833	-3.786	-3.511	-2.968	-3.128	-0.835	-1.663	-2.162	-2.582	-3.531	-2.139	-3.409	-1.904	-2.007	-2.371	-2.684	-4.653	-2.893	-2.823
CEP57L1	0.161	-0.417	1.737	-0.842	-0.449	-0.483	0.324	2.596	-2.557	-0.027	-0.001	-1.66	0.319	0.761	0.115	-0.245	0.381	0.345	0.149	-0.628
DDHD2	-0.591	-0.22	-0.784	1.107	0.202	-0.977	0.19	-1.353	-1.868	-1.273	-1.792	-1.086	-0.467	-0.952	-1.006	-1.149	-0.983	-1.073	-1.259	-0.449
ZNF385C	0.887	1.428	0.296	0.666	0.836	0.178	2.101	-0.405	0.891	0.379	-1.817	-1.102	-0.197	-0.35	-0.814	-0.115	0.464	-0.53	0.531	-0.093
NPTXR	-1.214	-0.018	-0.472	-1.203	-0.761	-1.764	0.344	1.349	-1.997	-1.804	-6.519	-2.86	-3.108	-3.528	-2.632	-2.447	-2.681	-2.439	-0.906	-1.786
CPVL	2.977	3.996	2.801	3.024	0.996	2.361	-0.371	0.587	4.315	2.053	1.64	3.852	1.995	2.214	3.17	1.036	1.894	2.255	2.579	4.131
ARHGEF26	1.63	0.058	-0.626	-0.906	2.436	-3.963	-0.59	1.782	-2.498	-0.517	-3.168	0.182	-1.921	-1.922	-0.963	-2.879	-0.681	-1.215	-1.008	-1.215
NIPA1	-0.303	1.014	0.294	-0.492	0.49	0.234	0.457	2.65	-1.317	-0.657	-0.699	-1.899	-0.053	-0.123	-0.474	0.603	1.645	-0.158	0.389	0.094
SNRK	1.47	1.259	0.176	0.722	0.469	1.449	0.635	0.116	1.319	1.763	1.456	0.642	0.499	0.726	0.455	1.484	1.043	1.231	1.047	1.286
CDK11B	0.921	0.874	0.598	0.505	0.549	0.831	0.122	1.282	0.881	0.81	0.01	0.986	-0.153	0.637	0.502	0.233	0.489	-0.229	0.819	0.513
WRN	0.321	-0.589	-0.48	0.414	0.227	0.746	-0.141	0.111	-0.144	-0.438	0.48	-0.613	0.432	-0.416	-0.334	0.633	0.461	-0.098	0.256	-0.012
CDC123	2.91	2.749	3.016	1.945	2.085	1.847	1.239	2.449	2.221	1.98	1.789	2.139	1.426	2.408	2.319	2.63	1.857	2.027	2.335	2.605
NCOR2	-3.337	-4.186	-3.669	-4.606	-3.067	-4.814	0.121	-2.791	-2.83	-2.462	-4.327	-2.966	-4.121	-4.213	-3.723	-3.849	-3.456	-4.145	-4.176	-3.888
STAT6	3.361	2.669	3.305	2.155	2.998	1.769	0.896	2.104	3.193	2.686	2.085	2.82	1.311	1.121	2.032	2.337	1.733	1.793	1.835	2.554
BPI	1.233	-1.478	1.537	0.247	0.345	0.18	-0.11	1.691	-0.966	0.284	-0.131	-2.21	1.066	0.48	0.104	0.306	0.546	1.436	0	-0.644
TRIM33	0.167	-0.352	0.408	-0.339	-0.078	0.647	0.407	-0.017	-0.854	-0.41	0.313	-0.738	0.64	-0.358	-0.499	0.1	0.218	1.399	-0.239	0.463
SENP5	-0.138	-0.608	-0.049	-0.11	-0.739	0.386	-0.287	0.089	-0.272	-0.255	-1.018	-0.071	-0.298	-0.357	-0.283	0.338	-0.445	-0.761	-0.224	0.136
XIAP	1.089	-0.46	1.42	-0.566	0.437	0.244	-0.178	0.08	-0.11	0.159	-0.138	0.275	-0.555	-0.4	0.249	0.419	0.39	0.182	0.148	0.252
ASH1L	3.369	3.501	3.714	2.38	2.716	3.22	1.637	2.77	3.302	2.483	2.769	3.185	1.965	1.213	2.396	3.33	3.294	2.355	3.111	3.404
CPEB4	3.14	1.414	2.27	1.44	3.194	4.1	0.191	3.014	1.777	3.115	4.283	1.734	3.591	2.758	2.97	3.692	4.196	4.962	3.644	3.19
LPL	-1.062	-3.238	-1.92	-3.068	-2.547	-2.287	-0.474	-2.382	-2.244	-3.017	-2.931	-1.987	-3.202	-3.322	-3.252	-2.802	-2.321	-3.363	-1.659	-3.068
NPDC1	-1.896	-5.217	-0.815	-2.362	-1.148	-2.301	0.428	-1.909	-2.006	-1.924	-2.215	-1.979	-0.886	-2.363	-2.466	-1.502	-1.861	-2.296	-2.55	-1.776
GPATCH2	0.624	0.038	1.004	-2.018	-0.37	-0.268	3.431	0.601	NA	-0.674	0.395	0.865	1.136	0.696	0.563	1.242	1.74	1.606	-0.425	0.025
SPI1	0.541	1.154	2.364	1.564	1.464	1.429	1.89	2.229	1.964	2.268	2.616	1.449	1.227	1.287	1.11	1.237	1.208	0.775	2.369	1.579
PRTN3	-3.624	-1.888	-0.008	-0.142	2.153	0.112	-0.515	1.647	-1.3	0.151	2.576	-3.423	-1.025	0.053	-1.508	2.309	-2.864	0.339	0.91	-0.737
HEY2	0.371	0.842	-0.727	1.999	-0.03	0.915	1.501	1.377	-0.673	-0.104	0.501	0.891	0.412	-0.343	-0.503	0.218	-0.094	0.341	-0.191	-0.833
PEG10	-3.381	-1.977	NA	-3.828	-2.653	-1.963	NA	0.209	-4.58	-3.089	-2.81	-1.923	-2.61	-2.021	-2.27	-3.198	-2.019	-3.012	-2.581	-2.036
MRPS11	0.448	0.371	-0.15	0.191	1.45	1.705	1.202	2.827	1.014	1.577	0.886	0.687	1.452	1.926	2.149	1.121	1.5	0.911	1.007	1.616
TNFRSF6B	0.68	-1.873	-1.36	-1.344	0.13	-0.766	1.174	-0.854	-1.466	-0.525	-1.933	-5.277	-1.545	-0.652	-0.019	-0.876	0.1	-0.351	-1.748	-0.858
GIMAP2	2.925	1.825	2.354	2.762	1.991	2.759	3.379	1.53	2.071	1.421	2.208	1.626	3.009	1.267	0.827	2.436	3.423	3.307	1.694	2.743
PIF1	-2.64	-2.041	-4.019	-1.523	-2.402	-1.275	-0.283	-0.473	-2.577	-1.695	-2.237	-2.335	-1.567	-1.504	-1.287	-1.985	-1.091	-1.327	-2.76	-2.511
CLPP	-0.48	-0.611	-0.812	-0.728	0.103	0.054	-1.437	1.483	-0.62	0.571	0.027	0.155	-0.375	0.463	0.886	0.113	-0.308	-0.336	0.183	0.132
MIER1	3.195	1.369	1.762	0.91	2.957	2.185	2.721	1.247	1.258	1.833	3.455	2.116	1.327	1.833	2.167	1.535	2.807	3.314	3.415	2.93
PDS5B	-0.079	-0.458	0.352	-1.237	-0.297	0.944	0.877	0.433	-0.496	-0.77	0.309	0.302	0.223	-0.235	0.115	-0.006	1.334	0.664	0.272	0.856
PRDM1	-0.202	0.642	0.437	0.187	1.36	0.397	2.28	1.029	0.405	-0.135	-0.26	-0.152	-1.224	-0.592	-0.125	-0.166	0.34	-0.432	0.181	-0.29
SLC3A2	-1.106	-1.492	-0.993	0.505	-0.011	-0.698	0.746	-1.368	-1.077	-0.998	-1.036	-0.951	-1.369	-0.445	-1.107	-0.653	-0.315	-0.901	-0.733	-0.828
GATA3	-4.463	-3.81	-3.869	-4.817	-3.939	-5.332	-2.327	-4.721	-4.375	-4.998	-5.577	-3.903	-4.983	-4.665	-4.704	-5.042	-4.84	-5.285	-5.96	-4.226
CASP4	3.022	1.207	2.632	2.506	4.428	2.521	0.091	2.506	4.101	3.137	4.015	2.837	2.959	3.123	3.064	2.738	2.725	3.836	4.354	2.727
CD74	4.523	4.909	4.016	4.451	4.421	2.675	2.881	3.561	4.997	4.199	2.551	4.465	2.331	2.579	3.888	3.054	3.021	1.51	4.019	4.288
NT5E	0.076	-0.649	-0.862	-0.729	1.511	0.315	1.053	0.72	0.422	0.184	-0.312	0.483	0.563	0.887	0.179	0.721	0.845	1.279	0.572	0.036
HLA-C	8.18	8.571	8.571	8.376	10.12	8.697	11.538	9.621	10.008	8.35	7.615	8.427	5.79	7.429	6.894	8.969	8.782	7.411	8.667	7.51
ITGAE	-0.81	-1.471	-1.02	-0.821	-0.541	0.864	-0.329	1.069	-0.713	0.752	-0.031	-0.113	1.148	1.251	0.824	0.57	1.193	1.795	0.838	0.402
EML6	0.4	-1.079	-0.77	0.549	3.93	-0.411	1.627	0.454	-1.587	0.368	1.801	NA	-1.183	-1.293	-0.761	0.016	0.601	-0.698	1.322	0.301
PRSS27	1.299	2.147	1.752	2.341	0.882	0.879	-1	0.778	2.055	0.613	-0.175	0.873	0.296	0.275	0.157	0.972	0.788	0.85	0.863	0.178
ACVRL1	-1.633	-0.024	0.944	0.114	1.678	-0.878	2.092	-1.753	-0.923	0.131	-0.393	NA	-0.391	-0.16	-0.604	-1.033	-0.149	0.002	-0.536	-0.472
RIT2	-1.105	-0.201	0.653	-0.211	0.824	-1.797	1.382	0.418	0.807	0.164	-3.483	-1.579	-0.579	-0.306	-1.165	1.722	0.783	-1.138	0.194	-0.296
RPIA	NA	NA	0.384	3.178	2.686	2.053	NA	NA	-1.537	3.737	2.603	3.612	2.657	3.351	3.716	3.842	3.926	0.359	NA	3.357
RAB5A	-0.055	0.051	-0.629	-0.564	-0.655	0.232	-0.908	-0.494	-0.635	-1.2	0.282	-2.101	-0.311	-0.84	-0.821	-0.878	-0.003	-0.089	0.82	0.095
PRKAR1B	-0.077	-0.449	1.771	-1.715	-0.225	-0.817	-1.991	-0.76	-1.056	-0.588	-3.118	-1.071	-1.801	-1.611	-1.184	0.056	-1.014	-1.592	-1.054	-1.315
PRKCA	-4.893	-0.208	-1.704	-3.001	3.625	-0.734	0.975	-5.475	-1.142	-1.297	-2.5	1.235	-0.818	-1.829	-1.389	-0.817	-1.739	-0.765	-2.388	-0.982
PIM1	2.959	3.185	2	2.342	1.35	-0.11	-0.66	-0.928	2.967	1.476	0.797	1.034	-0.73	-1.352	0.25	-1.041	-0.971	-0.806	0.612	0.07
MLIP	-0.509	-0.363	1.621	-0.753	0.388	1.483	1.151	-1.239	-1.274	-0.679	0.557	1.226	1.495	0.335	-0.221	2.598	1.152	1.421	-0.284	0.381
PLA2G1B	0.698	0.004	1.037	-0.5	-1.323	-0.181	0.632	1.481	1.183	0.506	-0.885	0.049	1.077	1.083	1.563	4.265	2.572	1.833	-0.024	0.505
VPS45	2.273	-1.184	0.037	-0.658	-1.36	-0.762	0.267	0.814	-2.685	-0.501	NA	-1.431	-0.925	-0.282	-0.825	-0.21	0.934	-0.65	NA	-0.174
HTATSF1	-0.163	-0.7	-1.885	-1.169	2.906	-0.833	0.879	-1.968	-1.44	-0.68	-1.679	1.939	-0.498	-0.236	-0.572	-2.298	-1.153	-1.413	-0.167	-1.255
MUC2	1.344	1.786	3.472	2.357	0.918	0.282	1.563	-0.046	-0.631	0.499	0.373	1.198	0.021	0.709	0.993	NA	0.576	-1.273	NA	0.057
TAF15	-2.32	-1.489	-1.521	-0.802	2.841	-1.187	1.279	0.896	-1.315	-0.764	-0.863	0.023	-0.46	-0.36	-0.392	-0.66	-0.536	-1.074	-0.679	0.473
GYPB	1.216	-0.115	1.359	1.914	4.577	-0.075	3.485	-0.367	0.799	2.637	1.621	4.964	-0.168	-0.617	0.525	1.474	1.073	1.749	0.978	1.629
GAS1	-2.44	-1.283	-3.955	-2.263	-3.729	-1.37	-3.1	3.51	-1.745	-2.457	-1.697	-1.617	-2.2	3.129	1.429	-3.867	-2.204	1.221	-2.849	3.027
MITF	-3.61	-2.048	-2.951	-2.675	-3.317	-4.116	-1.027	-3.845	-3.025	-4.21	-3.521	-1.086	-4.273	-5.755	-3.796	-3.554	-4.191	-5.01	-3.041	-3.486
EPHB6	2.004	-3.979	NA	NA	0.944	-1.6	2.683	-0.319	1.227	-0.761	-1.978	4.784	-0.941	-2.626	2.214	3.817	1.712	1.706	0.291	-0.024
SERPINA5	1.146	-0.363	NA	-0.601	3.445	1.193	0.631	0.333	0.825	-0.561	-0.294	2.138	-0.378	0.485	0.201	4.025	1.67	3.757	0.786	-0.102
EIF3G	NA	-0.493	-2.035	NA	NA	0.846	1.62	0.341	0.748	-3.013	0.869	1.926	0.248	2.243	1.328	3.138	0.091	2.375	0.201	-0.362
ARHGEF10	-4.034	0.657	NA	-0.387	-1.031	0.95	2.654	2.26	-3.674	1.872	1.172	2.462	0.595	2.136	-0.155	4.16	-0.47	0.46	NA	0.757
CIAO1	-0.346	-0.321	NA	-2.89	NA	-0.211	2.785	1.855	-2.542	NA	1.86	1.828	0.062	2.734	0.014	5.191	-1.525	0.272	0.294	-0.463
AP3B1	-1.002	NA	0.351	0.094	NA	-0.913	3.02	1.737	1.044	-3.896	1.239	-0.089	-1.813	-1.049	-1.006	5.488	2.396	-1.502	-0.438	-0.541
EI24	-2.773	-0.759	-0.475	NA	1.029	NA	NA	-1.544	0.791	-5.44	1.898	1.29	NA	0.908	-0.209	3.469	1.809	1.108	-1.744	2.362
SMAD7	1.524	-1.956	-0.633	-1.2	NA	3.49	NA	2.673	-0.876	0.988	2.304	NA	-1.266	-0.394	-0.333	-0.939	0.956	0.399	0.991	0.777
RNGTT	-0.212	1.058	0.382	0.341	-0.086	2.26	-0.21	1.765	0.324	0.53	2.807	1.122	2.739	1.823	1.583	1.7	1.822	1.196	1.007	1.522
PPM1A	0.881	-0.071	0.885	-0.249	0.607	0	0.798	1.596	-0.251	-0.554	0.532	-0.013	0.594	-0.474	-0.135	-0.777	3.477	-0.701	1.004	0.024
SETX	-2.956	0.932	-0.432	-2.129	1.891	0.509	0.795	-0.165	0.125	-0.436	1.595	0.656	0.031	0.626	-0.39	0.68	-0.759	-0.247	-0.43	0.419
CDH17	-4.37	0.947	-2.692	-2.648	1.446	-3.446	-3.706	-3.301	-4.55	-3.433	-1.556	-2.33	-2.372	-1.394	-2.829	-1.633	-2.587	-5.005	-4.613	-1.664
FOLR3	4.033	2.437	3.074	2.06	5.755	1.467	0.217	1.514	3.974	4.838	8.176	2.998	2.895	2.456	3.148	4.056	1.745	4.785	3.109	4.06
ENC1	0.67	1.021	0.03	0.251	0.387	1.746	-0.85	-0.459	1.21	0.023	0.729	0.087	0.48	0.58	0.413	1.455	0.878	1.815	-0.141	1.575
NFE2L3	-2.003	-1.275	-1.415	-1.52	-2.001	-1.857	-0.005	-1.68	-1.89	-1.959	-1.393	-1.43	-0.993	-2.325	-2.249	-2.235	-1.935	-1.423	-1.7	-1.743
TRMT2B	-0.323	1.423	1.417	1.492	-1.439	0.373	-0.146	3.383	0.079	-0.078	0.23	0.307	-0.025	-0.634	-0.031	0.317	-0.174	-0.648	0.853	-0.093
AADAT	-0.517	-0.425	-0.325	-0.205	0.791	-1.767	-0.951	-1.394	-0.655	-0.107	-0.956	-0.439	-1.581	-0.769	-0.447	-1.669	-1.541	-0.55	-0.973	-0.678
C1orf50	0.111	0.371	0.098	1.12	0.503	0.532	-1.613	1.223	0.713	1.194	0.096	0.782	1.202	0.789	1.461	0.744	0.822	0.685	0.811	0.808
CYBB	0.736	0.24	0.877	1.825	1.328	0.823	NA	0.69	2.698	1.685	2.836	2.343	1.265	0.92	1.829	2.799	1.556	2.467	2.162	2.815
CENPF	-0.662	-0.41	0.009	-0.707	-1.93	-1.136	-1.01	0.341	0.118	0.756	0.984	-0.892	0.196	-0.261	0.809	0.492	2.058	0.611	0.503	-0.05
PSMC4	-0.796	0.058	-0.25	0.514	0.115	0.159	0.157	0.652	0.411	0.671	-0.062	0.555	-0.113	0.82	0.983	0.166	0.5	-0.816	0.557	0.458
AHCYL1	-2.819	-1.809	-1.77	-2.687	-2.408	-3.098	-1.606	-2.102	-1.829	-2.415	-2.756	-1.855	-3.074	-2.86	-2.637	-2.502	-3.108	-3.594	-2.822	-2.034
TMEM184B	-1.263	-0.915	-1.161	-2.027	-2.044	-1.655	0.498	1.003	-1.795	-0.422	-1.714	-1.461	-1.359	-0.581	-0.88	-2.367	-1.623	-1.762	-1.051	-1.351
SBNO1	-1.076	0.211	-0.184	-0.687	-0.358	-0.432	-0.714	-0.055	0.413	-0.331	-0.127	-0.093	-0.998	-0.87	0.064	-1.134	0.057	-1.52	-0.2	0.017
SETD4	0.741	2.384	-0.514	-0.655	NA	2.493	1.003	2.075	-0.199	-0.295	-1.775	NA	1.143	2.089	0.669	-1.579	0.39	1.576	-0.765	0.667
HLA-F	2.854	2.327	2.564	1.36	2.989	2.176	1.259	2.166	2.762	2.996	4.525	1.945	2.577	2.764	2.257	2.825	1.978	3.127	2.154	2.962
UBA6	-1.311	-0.052	-1.332	-0.522	-0.677	1.457	-0.017	0.36	0.344	-1.476	-0.385	-0.585	0.436	-0.197	-0.081	-0.887	0.134	1.153	-0.385	0.365
LRCH1	-0.612	-0.275	-1.955	1.917	0.855	3.029	1.132	1.144	-1.267	-0.648	0.504	NA	0.13	0.627	0.004	-1.427	0.519	0.334	-0.505	-0.161
TOX	-1.332	0.153	-1.814	-0.71	-0.476	-0.756	-0.966	-0.12	-1.024	-1.996	-1.272	-1.073	-0.616	-0.934	-1.982	-1.233	-1.712	-2.325	-0.895	-0.518
BRD7	0.051	-0.443	-0.553	-0.848	0.184	0.197	-1.179	-1.779	2.236	-0.212	0.013	-2.04	-1.392	-0.327	-0.431	-2.431	-0.648	-0.082	-0.59	-1.052
CDC20	-5.043	-4.592	-5.612	-3.359	-2.644	-4.304	-0.889	-1.244	-3.974	-2.723	-3.527	-3.78	-3.061	-2.089	-1.427	-4.204	-3.123	-4.237	-3.072	-3.036
CRIP2	-1.675	-1.93	-2.512	-0.81	-2.239	-2.454	-0.435	-2.919	-2.592	-4.028	-3.574	-2.543	-3.086	-3.634	-3.098	-3.158	-3.393	-2.859	-2.747	-2.211
FASTK	5.68	5.635	4.803	3.483	2.258	2.288	-1.354	1.178	5.398	2.662	1.712	3.96	1.281	2.246	3.246	1.973	1.439	1.075	1.718	4.746
HNRNPK	-0.087	-0.18	-0.152	-0.234	-0.071	0.88	-1.395	-0.283	-0.16	-0.974	-0.114	-0.511	-0.615	-0.697	-0.699	-0.647	-0.729	0.373	-0.177	-0.174
CLK3	1.666	-0.236	-1.105	-0.159	0.272	-0.379	1.078	-0.556	-0.514	-0.726	-0.596	-0.806	-1.132	-0.956	-0.851	-1.389	0.108	-0.53	-0.997	-1.067
HLA-C	5.991	6.18	6.515	6.545	7.379	4.094	10.041	6.445	7.703	5.633	5.254	5.904	2.893	3.987	3.015	5.315	5.571	4.608	5.567	4.849
FDX1	-0.333	0.718	0.672	-0.141	0.87	-0.264	-2.609	-0.525	1.478	0.495	-0.123	-0.22	-0.395	-0.027	-0.056	-0.219	0.106	-0.101	0.2	0.193
PRMT2	-0.509	-0.167	-0.161	-0.486	0.175	1.158	-0.957	1.119	0.748	0.588	0.744	0.347	0.314	1.229	1.096	0.548	0.914	0.831	0.789	1.017
TBC1D1	2.598	-1.005	1.141	1.406	-3.402	2.616	-2.533	-0.769	-1.08	0.216	-0.635	-0.157	0.215	0.019	0.124	-0.062	-0.208	0.486	-0.979	0.594
WDR82	0.732	0.985	1.503	0.343	4.136	0.794	0.083	0.084	1.581	0.673	0.778	1.428	0.337	0.991	1.102	0.363	0.587	-0.249	0.91	1.456
S100A7	-0.525	-0.674	-1.002	-1.053	-0.747	-0.722	-0.423	-0.698	-1.08	-1.586	-0.926	-1.544	-1.346	-1.41	-0.734	-0.754	-1.081	-1.093	-1.026	-0.459
ROCK2	0.759	0.587	0.793	0.563	0.976	-0.236	-4.066	-0.151	0.23	-0.195	0.146	0.233	-1.093	-0.721	-0.523	-0.994	-0.508	0.003	-0.493	-0.325
HRH1	-1.198	-1.386	-1.341	-0.752	2.467	-0.341	-2.368	-0.532	-0.443	-0.734	-0.389	-1.145	-0.648	-0.945	-0.15	-1.022	-0.837	0.167	-1.113	0.152
C17orf100	0.329	0.001	2.369	1.608	-2.257	-2.884	-1.209	-1.19	-0.671	0.459	-1.858	-1.032	-0.301	0.53	-0.283	-0.826	0.181	-0.977	-0.312	-0.407
ANKRD6	-1.068	0.966	0.143	0.874	2.452	0.214	-0.565	1.224	-0.833	0.066	0.922	-0.175	-0.175	0.757	-0.353	0.684	0.658	0.695	-1.421	0.618
IREB2	-1.463	-1.592	-1.143	-1.714	-1.553	-2.211	-1.224	-0.964	-0.988	-1.609	-2.062	-1.865	-3.118	-2.921	-1.63	-0.823	-1.728	-1.619	-2.121	-1.212
BRF2	0.45	0.782	1.257	0.629	2.908	0.881	-2.039	0.094	0.967	1.936	2.613	1.68	0.473	1.283	1.416	1.598	1.036	1.616	0.896	1.528
PAF1	0.103	1.819	1.4	2.227	0.575	0.963	-0.103	0.341	2.024	0.992	1.116	1.273	0.129	1.429	0.654	0.587	0.796	0.046	1.289	0.885
TLE3	0.301	1.361	1.677	-0.721	1.756	-1.288	-0.455	0.674	0.491	0.354	1.076	0.032	-0.764	0.34	-0.263	-0.201	-0.428	-0.771	0.85	0.085
SCYL1	-2.87	-2.456	-2.382	-2.009	-1.935	-4.378	-2.368	-1.702	-2.87	-1.695	-2.703	-1.386	-3.668	-3.012	-2.283	-2.796	-3.179	-2.882	-2.928	-2.41
NFS1	-1.958	-1.655	-1.622	-1.955	-0.999	-1.687	-5.755	-1.171	-1.883	-1.617	-1.691	-1.85	-1.587	-1.853	-1.362	-2.195	-1.995	-1.97	-1.806	-1.688
FABP5	-1.93	-1.367	-2.141	-1.479	-0.55	-0.05	0.324	1.893	-1.228	-0.198	-0.224	-1.273	0.364	1.479	0.731	-0.883	0.708	1.619	0.578	-1.378
KLF11	-0.189	1.182	0.095	0.953	1.987	0.322	-0.678	0.674	0.904	0.183	1.297	0.385	-0.243	-0.156	0.358	-1.274	0.166	0.363	0.883	0.181
RGS2	7.069	7.482	7.391	5.997	5.91	5.994	2.688	5.421	7.675	5.69	6.501	6.114	5.768	7.157	4.184	5.044	4.43	7.005	7.821	7.152
AXIN2	1.175	1.845	0.954	1.723	-0.218	-0.156	-1.066	-1.371	0.861	-0.316	-0.511	0.474	0.267	-1.04	-0.302	0.504	-0.982	-0.555	-0.463	0.095
DDX1	2.047	2.164	2.363	2.307	3.864	2.549	0.643	2.482	2.478	1.914	3.178	1.234	1.946	2.444	1.98	2.54	2.25	2.289	2.006	2.214
RGS11	NA	-0.186	3.151	-0.253	4.463	2.48	NA	4.65	-0.219	3.037	NA	NA	3.721	1.063	1.033	2.812	NA	0.832	NA	0.703
RAD9A	-0.209	0.291	0.62	-0.956	0.862	-0.64	-0.125	0.667	0.311	0.51	-0.028	0.418	-0.097	-0.06	0.618	0.35	-0.041	-0.517	-0.001	0.137
CKLF	2.015	0.938	0.847	0.989	2.518	2.269	-0.317	2.521	1.231	1.482	2.762	0.584	1.781	1.439	1.25	2.02	2.017	3.488	2.528	1.783
ZNF224	0.458	1.447	1.429	0.376	0.391	1.17	-2.832	1.086	1.69	1.363	1.818	0.809	1.789	0.974	1.123	0.766	1.87	1.045	2.051	1.437
CDC20	-4.452	-5.344	-4.677	-2.445	-3.398	-3.025	-2.138	-1.006	-3.57	-2.024	-3.502	-3.089	-2.727	-1.383	-0.935	-2.292	-2.675	-3.599	-2.417	-2.634
UBA7	-2.622	-2.34	-1.649	-1.755	0.008	-1.576	-1.259	1.903	-3.521	-0.867	-0.932	-2.136	-0.906	-1.267	-1.064	-1.097	-1.401	-0.747	-1.448	-1.89
TXNRD1	0.825	0.627	1.254	-1.641	2.296	-1.364	4.057	-0.771	-2.573	-2.072	-0.291	0.771	-1.381	-1.976	-0.731	-0.022	-1.943	-0.965	0.444	-0.445
XPC	-0.776	-0.539	-0.317	-1.543	-1.589	-1.229	-1.992	-0.972	-0.602	-0.79	-0.922	-0.511	-1.337	-0.892	-0.615	-1.956	-1.379	-1.443	-0.713	-0.58
APEX1	0.23	0.302	0.312	1.608	0.415	0.468	-0.009	1.045	0.466	0.62	0.582	0.857	0.091	1.124	0.602	0.512	0.065	-0.776	0.368	0.678
SMAD1	-1.691	-1.558	-0.434	-0.5	-0.617	-2.682	-3.779	-1.278	-0.49	-0.905	-0.999	-0.364	-1.403	-2.044	-0.38	-1.886	-2.655	-1.466	-1.373	-0.849
TPR	-0.771	-0.264	-0.229	-1.314	-0.75	-0.83	-1.283	-0.175	-0.48	-0.61	0.009	-0.591	-1.464	-0.997	-0.457	-1.314	-0.741	-1.416	-1.216	-0.93
JMJD1C	2.429	2.901	3.322	1.186	1.987	1.474	-3.212	0.598	2.287	2.072	2.834	2.597	1.292	1.458	1.985	1.286	1.562	1.565	2.404	2.512
HCFC2	-3.54	2.726	-1.308	-1.042	-1.04	-0.263	0.643	0.933	-0.815	-1.509	-1.351	-1.167	-0.701	0.337	0.024	-1.277	-1.376	-0.353	0.012	-0.38
DDX54	-3.155	-2.443	-2.507	-2.758	-2.326	-2.275	-2.904	-1.495	-2.662	-1.777	-2.119	-2.021	-2.08	-0.845	-1.452	-2.985	-1.242	-2.62	-2.603	-1.743
GPSM1	-1.695	-2.722	-1.994	-1.002	-0.412	-2.019	-0.605	-1.575	-1.819	-2.159	-1.713	-2.263	-2.192	-2.455	-2.397	-2.748	-2.53	-1.695	-1.908	-2.222
GRIA2	-0.513	-0.412	-0.969	-1.581	-0.154	0.046	1.05	0.683	-1.412	-0.169	0.635	0.394	0.856	1.208	0.289	0.736	1.442	1.611	0.616	0.207
KDELR2	-0.304	1.186	-0.808	-0.391	-1.262	-0.57	-3.605	-0.494	-1.525	-1.034	-1.408	-0.445	-1.246	-0.347	-0.635	0.806	-0.731	-1.126	-0.814	-0.92
SH3GLB2	-0.3	0.625	-1.175	-3.212	2.957	-2.334	-2.445	-1.1	-3.131	-3.892	-2.926	-1.615	-2.081	-2.618	-2.811	-1.748	-1.895	-1.91	-1.88	-1.677
PAWR	0.004	1.458	-1.319	0.091	3.289	-1.097	0.196	1.318	-1.445	-1.22	0.227	-0.196	-1.163	-0.888	0.217	-1.824	-0.332	-0.904	-3.251	0.115
TFPI	1.438	-0.768	-1.526	-2.583	-1.489	-1.32	-1.463	-1.248	-2.176	-3.576	-2.279	-1.495	-2.773	-3.245	-3.627	-1.901	-2.953	-1.996	-2.302	-2.372
ARIH1	0.25	0.898	0.792	-0.935	0.638	0.284	-0.127	0.476	0.009	-0.403	-0.211	-0.676	0.128	-1.009	-0.314	0.502	0.109	0.296	0.106	0.509
ARID3A	-3.23	0.384	-4.366	-2.573	-1.383	-2.697	-0.851	-0.372	-1.926	-1.877	-1.784	-2.149	-1.844	-1.39	-1.183	-1.998	-2.229	-2.298	-1.918	-1.372
STAT5A	0.166	0.505	0.378	1.139	0.222	-0.179	-0.543	-1.592	0.895	0.021	0.644	0.956	-0.786	-1.133	-0.891	-0.488	-0.583	-1.166	0.275	-0.11
